Model	Count	Correct	False Positive	False Negative	PredictY	PredictN	Image Key	Prompt
./answers/caption.json	290	1	0	0	1	0	A doggy door is open.##test1/test1-131-0-img0.png##test1/test1-131-0-img1.png	a small dog is standing at a door##a glass door leading to a backyard with a patio##
./answers/Firstly,.json	290	1	0	0	1	0	A doggy door is open.##test1/test1-131-0-img0.png##test1/test1-131-0-img1.png	Firstly,##this is a window##a window on the building
./answers/First,.json	290	1	0	0	1	0	A doggy door is open.##test1/test1-131-0-img0.png##test1/test1-131-0-img1.png	First,##this is a window##a window on the building
./answers/Let's think.json	290	1	0	0	1	0	A doggy door is open.##test1/test1-131-0-img0.png##test1/test1-131-0-img1.png	Let's think##the dog##this is a sliding glass door
./answers/caption.json	293	1	0	0	1	0	In at least one image there are two closed window doors.##test1/test1-1017-1-img0.png##test1/test1-1017-1-img1.png	a dining room with doors leading to a patio##a living room with large windows and a table with a chair##
./answers/Firstly,.json	293	1	0	0	1	0	In at least one image there are two closed window doors.##test1/test1-1017-1-img0.png##test1/test1-1017-1-img1.png	Firstly,##a view of door##this is a door
./answers/First,.json	293	1	0	0	1	0	In at least one image there are two closed window doors.##test1/test1-1017-1-img0.png##test1/test1-1017-1-img1.png	First,##a view of door##this is a door
./answers/Let's think.json	293	1	0	0	1	0	In at least one image there are two closed window doors.##test1/test1-1017-1-img0.png##test1/test1-1017-1-img1.png	Let's think##the door is open##this is a picture of a sliding glass door
./answers/Let's think.json	298	1	0	0	0	1	At least 2 chairs are sitting on the patio outside the glass doors.##test1/test1-1017-0-img0.png##test1/test1-1017-0-img1.png	Let's think##white door##this is a window
./answers/caption.json	301	1	0	0	1	0	An image shows a large silver-framed sliding glass door that is open, revealing swivel office chairs around a table on brown carpeting.##test1/test1-257-1-img0.png##test1/test1-257-1-img1.png	a conference room with glass doors and a table and chairs##an office with a conference room and glass doors##
./answers/Firstly,.json	301	1	0	0	1	0	An image shows a large silver-framed sliding glass door that is open, revealing swivel office chairs around a table on brown carpeting.##test1/test1-257-1-img0.png##test1/test1-257-1-img1.png	Firstly,##a window on the building##a chair that you sit in
./answers/First,.json	301	1	0	0	1	0	An image shows a large silver-framed sliding glass door that is open, revealing swivel office chairs around a table on brown carpeting.##test1/test1-257-1-img0.png##test1/test1-257-1-img1.png	First,##a window on the building##a view of glass
./answers/Let's think.json	301	1	0	0	1	0	An image shows a large silver-framed sliding glass door that is open, revealing swivel office chairs around a table on brown carpeting.##test1/test1-257-1-img0.png##test1/test1-257-1-img1.png	Let's think##a wall of windows##a room with a view
./answers/caption.json	302	1	0	0	1	0	An image shows a large silver-framed sliding glass door that is open, revealing swivel office chairs around a table on brown carpeting.##test1/test1-257-2-img0.png##test1/test1-257-2-img1.png	an office with a glass wall and a chair##an empty conference room with a table and chairs##
./answers/Firstly,.json	302	1	0	0	1	0	An image shows a large silver-framed sliding glass door that is open, revealing swivel office chairs around a table on brown carpeting.##test1/test1-257-2-img0.png##test1/test1-257-2-img1.png	Firstly,##a wall made of glass##a view of glass
./answers/First,.json	302	1	0	0	1	0	An image shows a large silver-framed sliding glass door that is open, revealing swivel office chairs around a table on brown carpeting.##test1/test1-257-2-img0.png##test1/test1-257-2-img1.png	First,##a wall of glass##a view of glass
./answers/Let's think.json	302	1	0	0	1	0	An image shows a large silver-framed sliding glass door that is open, revealing swivel office chairs around a table on brown carpeting.##test1/test1-257-2-img0.png##test1/test1-257-2-img1.png	Let's think##a room divider made of glass and wood##a chair that you sit in
./answers/caption.json	305	1	0	0	1	0	There are two white drawers in the image on the left.##test1/test1-200-2-img0.png##test1/test1-200-2-img1.png	a bedroom with a bed and a closet with sliding doors##a bedroom with a bed and a closet with sliding doors##
./answers/Firstly,.json	305	1	0	0	1	0	There are two white drawers in the image on the left.##test1/test1-200-2-img0.png##test1/test1-200-2-img1.png	Firstly,##a white wardrobe with sliding doors##wardrobe with sliding doors in the bedroom
./answers/First,.json	305	1	0	0	1	0	There are two white drawers in the image on the left.##test1/test1-200-2-img0.png##test1/test1-200-2-img1.png	First,##a white wardrobe with sliding doors##wardrobe with sliding doors in the bedroom
./answers/Let's think.json	305	1	0	0	1	0	There are two white drawers in the image on the left.##test1/test1-200-2-img0.png##test1/test1-200-2-img1.png	Let's think##wardrobe with sliding doors and a mirror##modern bedroom by the scientist pte ltd
./answers/caption.json	334	1	0	0	1	0	The right image shows a vertical stack of no more than five phones, and the left image includes multiple phones but they are not in a level vertical stack.##test1/test1-481-0-img0.png##test1/test1-481-0-img1.png	two cell phones in a case made out of jeans##a pile of cell phones stacked on top of each other##
./answers/Firstly,.json	334	1	0	0	1	0	The right image shows a vertical stack of no more than five phones, and the left image includes multiple phones but they are not in a level vertical stack.##test1/test1-481-0-img0.png##test1/test1-481-0-img1.png	Firstly,##denim iphone case##the phones are silver
./answers/First,.json	334	1	0	0	1	0	The right image shows a vertical stack of no more than five phones, and the left image includes multiple phones but they are not in a level vertical stack.##test1/test1-481-0-img0.png##test1/test1-481-0-img1.png	First,##denim iphone case##the phones are silver
./answers/Firstly,.json	337	1	0	0	0	1	The left image contains no more than two cell phones.##test1/test1-481-2-img0.png##test1/test1-481-2-img1.png	Firstly,##a mobile phone##no
./answers/First,.json	337	1	0	0	0	1	The left image contains no more than two cell phones.##test1/test1-481-2-img0.png##test1/test1-481-2-img1.png	First,##a cell phone on display##no
./answers/caption.json	357	1	0	0	0	1	The left and right image contains the same number of cell phones being cleaned.##test1/test1-741-3-img0.png##test1/test1-741-3-img1.png	a close up of a camera on a metal surface##a person holding a cell phone in their hand##
./answers/Let's think.json	369	1	0	0	0	1	Both images contain more than five cell phones.##test1/test1-767-0-img0.png##test1/test1-767-0-img1.png	Let's think##a group of people holding cell phones##this is a cell phone
./answers/Firstly,.json	374	1	0	0	0	1	Each image contains just one container used for drinking, and the front of at least one of the containers depicts a city skyline.##test1/test1-14-0-img0.png##test1/test1-14-0-img1.png	Firstly,##yes##a cup
./answers/First,.json	374	1	0	0	0	1	Each image contains just one container used for drinking, and the front of at least one of the containers depicts a city skyline.##test1/test1-14-0-img0.png##test1/test1-14-0-img1.png	First,##yes##a cup
./answers/Let's think.json	374	1	0	0	0	1	Each image contains just one container used for drinking, and the front of at least one of the containers depicts a city skyline.##test1/test1-14-0-img0.png##test1/test1-14-0-img1.png	Let's think##the mug is white##the cup
./answers/Firstly,.json	375	1	0	0	0	1	Each image contains just one container used for drinking, and the front of at least one of the containers depicts a city skyline.##test1/test1-14-3-img0.png##test1/test1-14-3-img1.png	Firstly,##the cups are red##tumblers on a tray
./answers/First,.json	375	1	0	0	0	1	Each image contains just one container used for drinking, and the front of at least one of the containers depicts a city skyline.##test1/test1-14-3-img0.png##test1/test1-14-3-img1.png	First,##the cups are red##tumblers on a tray
./answers/Let's think.json	375	1	0	0	0	1	Each image contains just one container used for drinking, and the front of at least one of the containers depicts a city skyline.##test1/test1-14-3-img0.png##test1/test1-14-3-img1.png	Let's think##the cups are red##tumblers on a tray
./answers/caption.json	378	1	0	0	0	1	There are exactly two cups in total.##test1/test1-14-0-img0.png##test1/test1-14-0-img1.png	a cup and a thermos sitting on a table##a new york statue of liberty thermos on a wooden table##
./answers/Firstly,.json	381	1	0	0	0	1	There are exactly two cups in total.##test1/test1-14-3-img0.png##test1/test1-14-3-img1.png	Firstly,##the cups are red##tumblers on a tray
./answers/First,.json	381	1	0	0	0	1	There are exactly two cups in total.##test1/test1-14-3-img0.png##test1/test1-14-3-img1.png	First,##the cups are red##tumblers on a tray
./answers/Let's think.json	381	1	0	0	0	1	There are exactly two cups in total.##test1/test1-14-3-img0.png##test1/test1-14-3-img1.png	Let's think##the cups are red##tumblers on a tray
./answers/Firstly,.json	383	1	0	0	0	1	The right image shows a man holding a giant cup of coffee.##test1/test1-1015-0-img0.png##test1/test1-1015-0-img1.png	Firstly,##a cup of coffee##the handles are curved
./answers/First,.json	383	1	0	0	0	1	The right image shows a man holding a giant cup of coffee.##test1/test1-1015-0-img0.png##test1/test1-1015-0-img1.png	First,##a cup of coffee##the cups are stacked
./answers/caption.json	384	1	0	0	0	1	The right image shows a man holding a giant cup of coffee.##test1/test1-1015-1-img0.png##test1/test1-1015-1-img1.png	four cups of coffee with latte art on top of a table##a cup of coffee with a smiley face in it##
./answers/First,.json	384	1	0	0	0	1	The right image shows a man holding a giant cup of coffee.##test1/test1-1015-1-img0.png##test1/test1-1015-1-img1.png	First,##latte art on the coffee##yes
./answers/caption.json	385	1	0	0	1	0	The right image shows a man holding a giant cup of coffee.##test1/test1-1015-3-img0.png##test1/test1-1015-3-img1.png	a drawing of people playing in a cup of coffee##a man is holding a large cup of coffee##
./answers/Firstly,.json	385	1	0	0	1	0	The right image shows a man holding a giant cup of coffee.##test1/test1-1015-3-img0.png##test1/test1-1015-3-img1.png	Firstly,##no##a cup of coffee
./answers/First,.json	385	1	0	0	1	0	The right image shows a man holding a giant cup of coffee.##test1/test1-1015-3-img0.png##test1/test1-1015-3-img1.png	First,##no##a big cup of coffee
./answers/Let's think.json	385	1	0	0	1	0	The right image shows a man holding a giant cup of coffee.##test1/test1-1015-3-img0.png##test1/test1-1015-3-img1.png	Let's think##a cup of coffee##a cup of coffee
./answers/Firstly,.json	386	1	0	0	0	1	A smiley face is in the milk foam of a latte.##test1/test1-1015-3-img0.png##test1/test1-1015-3-img1.png	Firstly,##no##a cup of coffee
./answers/First,.json	386	1	0	0	0	1	A smiley face is in the milk foam of a latte.##test1/test1-1015-3-img0.png##test1/test1-1015-3-img1.png	First,##no##a big cup of coffee
./answers/caption.json	390	1	0	0	1	0	The left image shows two clear glass mugs that have snowmen and christmas trees printed on them and are filled with a brown drink with white foam on top##test1/test1-969-3-img0.png##test1/test1-969-3-img1.png	two coffee mugs with snowmen on them in front of a christmas tree##two cups of hot chocolate with marshmallows on top##
./answers/Firstly,.json	390	1	0	0	1	0	The left image shows two clear glass mugs that have snowmen and christmas trees printed on them and are filled with a brown drink with white foam on top##test1/test1-969-3-img0.png##test1/test1-969-3-img1.png	Firstly,##no##hot chocolate in a mug
./answers/First,.json	390	1	0	0	1	0	The left image shows two clear glass mugs that have snowmen and christmas trees printed on them and are filled with a brown drink with white foam on top##test1/test1-969-3-img0.png##test1/test1-969-3-img1.png	First,##no##hot chocolate in a mug
./answers/Let's think.json	390	1	0	0	1	0	The left image shows two clear glass mugs that have snowmen and christmas trees printed on them and are filled with a brown drink with white foam on top##test1/test1-969-3-img0.png##test1/test1-969-3-img1.png	Let's think##christmas##hot chocolate
./answers/caption.json	392	1	0	0	1	0	The left image shows two clear glass mugs that have snowmen and christmas trees printed on them and are filled with a brown drink with white foam on top##test1/test1-969-2-img0.png##test1/test1-969-2-img1.png	two cups of coffee with snowmen on top of it##a cup of hot chocolate with a jar of bittersweet cocoa##
./answers/Firstly,.json	392	1	0	0	1	0	The left image shows two clear glass mugs that have snowmen and christmas trees printed on them and are filled with a brown drink with white foam on top##test1/test1-969-2-img0.png##test1/test1-969-2-img1.png	Firstly,##this is a drink##ice cubes in the drink
